"name","lat","long","depict"
"建築家ヴィクトル・オルタの主な都市邸宅群",50.8278,4.36196,"http://ja.wikipedia.org/wiki/Special:FilePath/LocMap_of_WH_Horta.png"
"ヘラクレスの塔",43.3858,-8.40639,"http://commons.wikimedia.org/wiki/Special:FilePath/A_coruna_torre_de_hercules_sunset_edit.jpg"
"ロロペニの遺跡群",10.3,-3.53333,"http://commons.wikimedia.org/wiki/Special:FilePath/Loropéni-location-map.png"
"アウシュヴィッツ・ビルケナウ",50.0358,19.1783,"http://commons.wikimedia.org/wiki/Special:FilePath/Auschwitz-birkenau-main_track.jpg"
"ナチス・ドイツの強制絶滅収容所",50.0358,19.1783,"http://commons.wikimedia.org/wiki/Special:FilePath/Auschwitz-birkenau-main_track.jpg"
"メキシコシティ歴史地区とソチミルコ",19.263,-99.103,"http://commons.wikimedia.org/wiki/Special:FilePath/Trajinera.JPG"
"チャビンの考古遺跡",-9.59278,-77.1785,"http://commons.wikimedia.org/wiki/Special:FilePath/Chavin_de_Huantar_El_Castillo_06122009.jpg"
"地上絵",-14.7167,-75.1333,"http://commons.wikimedia.org/wiki/Special:FilePath/Nazca_monkey.jpg"
"ナスカとフマナ平原の",-14.7167,-75.1333,"http://commons.wikimedia.org/wiki/Special:FilePath/Nazca_monkey.jpg"
"レオナルド・ダ・ヴィンチの『最後の晩餐』があるサンタ・マリア・デッレ・グラツィエ教会とドメニコ会修道院",45.4658,9.17111,"http://commons.wikimedia.org/wiki/Special:FilePath/Leonardo_da_Vinci_(1452-1519)_-_The_Last_Supper_(1495-1498).jpg"
"アテナイのアクロポリス",37.9714,23.7262,"http://commons.wikimedia.org/wiki/Special:FilePath/Attica_06-13_Athens_50_View_from_Philopappos_-_Acropolis_Hill.jpg"
"シンガポール植物園",1.31389,103.816,"http://commons.wikimedia.org/wiki/Special:FilePath/Symphony_Lake,_Singapore_Botanic_Gardens_-_20041025.jpg"
"スリランカの中央高地",7.45,80.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Sri_Pada_02.jpg"
"タブリーズの歴史的バザール施設",38.0808,46.2923,"http://commons.wikimedia.org/wiki/Special:FilePath/Carpet_Bazaar_of_Tabriz.JPG"
"メロエ島の考古遺跡群",16.94,33.75,"http://commons.wikimedia.org/wiki/Special:FilePath/Sudan_Meroe_Pyramids_2001.JPG"
"オーストラリアの囚人遺跡群",-42.8936,147.851,"http://commons.wikimedia.org/wiki/Special:FilePath/Cascades_Female_Factory.jpg"
"カラル＝スーペ",-10.8936,-77.5203,"http://commons.wikimedia.org/wiki/Special:FilePath/Caral_1.JPG"
"神聖都市",-10.8936,-77.5203,"http://commons.wikimedia.org/wiki/Special:FilePath/Caral_1.JPG"
"http://ja.dbpedia.org/resource/モデナ大聖堂",44.6464,10.9261,"http://commons.wikimedia.org/wiki/Special:FilePath/Ghirlandina_02.JPG"
"http://ja.dbpedia.org/resource/ピアッツァ・グランデ_(モデナ)",44.6464,10.9261,"http://commons.wikimedia.org/wiki/Special:FilePath/Ghirlandina_02.JPG"
"オーストラリアの囚人遺跡群",-33.8469,151.171,"http://commons.wikimedia.org/wiki/Special:FilePath/CockatooIslandPanorama.jpg"
"聖なる山スライマン＝トー",40.5306,72.7839,"http://commons.wikimedia.org/wiki/Special:FilePath/Kyrgyzstan_Osh_with_Suleiman_Hill.jpg"
"オーストラリアの囚人遺跡群",-42.5825,148.07,"http://commons.wikimedia.org/wiki/Special:FilePath/Commissariat_Store_1825.jpg"
"ニンガルー・コースト",-22.6667,113.65,"http://commons.wikimedia.org/wiki/Special:FilePath/Manta-ray_australia.jpg"
"オーストラリアの囚人遺跡群",-33.8694,151.212,"http://commons.wikimedia.org/wiki/Special:FilePath/HydeParkBarracks.JPG"
"カサス・グランデスの",30.3663,-107.947,"http://commons.wikimedia.org/wiki/Special:FilePath/Paquime0002.jpg"
"パキメ遺跡地帯",30.3663,-107.947,"http://commons.wikimedia.org/wiki/Special:FilePath/Paquime0002.jpg"
"オーストラリアの囚人遺跡群",-33.8097,150.995,"http://commons.wikimedia.org/wiki/Special:FilePath/Parramatta-NSW-GovernmentHouse.jpg"
"ペルシャ式庭園",30.1667,53.1667,"http://commons.wikimedia.org/wiki/Special:FilePath/Fin_Garden,_Kashan.jpg"
"オーストラリアの囚人遺跡群",-32.055,115.754,"http://commons.wikimedia.org/wiki/Special:FilePath/Fremantle_prison_main_cellblock.JPG"
"ヴァッハウ渓谷の文化的景観",48.2281,15.3339,"http://commons.wikimedia.org/wiki/Special:FilePath/Stift_melk_001.jpg"
"ゴンバデ・カーブース",37.2581,55.1689,"http://commons.wikimedia.org/wiki/Special:FilePath/Gonbad-e_Qabus.JPG"
"アルマデンとイドリヤ",38.7753,-4.83889,"http://commons.wikimedia.org/wiki/Special:FilePath/Minas_de_Almadén,_Ciudad_Real,_castillete_(RPS_21-07-2012).png"
"水銀の遺産",38.7753,-4.83889,"http://commons.wikimedia.org/wiki/Special:FilePath/Minas_de_Almadén,_Ciudad_Real,_castillete_(RPS_21-07-2012).png"
"紅河哈尼棚田群の文化的景観",23.0722,102.736,"http://commons.wikimedia.org/wiki/Special:FilePath/Yuanyang_sunset_rice_terraced_mountain.jpg"
"ウニアンガ湖群",19.05,20.4833,"http://commons.wikimedia.org/wiki/Special:FilePath/Lac_Yoa2.jpg"
"オーストラリアの囚人遺跡群",-33.3783,150.994,"http://commons.wikimedia.org/wiki/Special:FilePath/Thomas_james_bridge.jpg"
"コンソの文化的景観",5.25,37.4833,"http://commons.wikimedia.org/wiki/Special:FilePath/Konzo2.jpg"
"サルーム・デルタ",13.8353,-16.4986,"http://commons.wikimedia.org/wiki/Special:FilePath/Saloum.gif"
"ツライフ地区",24.7333,46.5756,"http://commons.wikimedia.org/wiki/Special:FilePath/Diriyahpic.jpg"
"ディルイーヤの",24.7333,46.5756,"http://commons.wikimedia.org/wiki/Special:FilePath/Diriyahpic.jpg"
"文化的景観",12.5933,-12.8458,"http://commons.wikimedia.org/wiki/Special:FilePath/DindefeloVillage.jpg"
"バサリ、フラ、ベディクの",12.5933,-12.8458,"http://commons.wikimedia.org/wiki/Special:FilePath/DindefeloVillage.jpg"
"バサリ地方 :",12.5933,-12.8458,"http://commons.wikimedia.org/wiki/Special:FilePath/DindefeloVillage.jpg"
"アルフェルトの",51.984,9.813,"http://commons.wikimedia.org/wiki/Special:FilePath/Fagus_Gropius_Hauptgebaeude_200705_wiki_front.jpg"
"ファグス工場",51.984,9.813,"http://commons.wikimedia.org/wiki/Special:FilePath/Fagus_Gropius_Hauptgebaeude_200705_wiki_front.jpg"
"ブコビナ・ダルマチア",48.2969,25.9244,"http://commons.wikimedia.org/wiki/Special:FilePath/Корпус_митрополита2.jpg"
"府主教の邸宅",48.2969,25.9244,"http://commons.wikimedia.org/wiki/Special:FilePath/Корпус_митрополита2.jpg"
"考古遺跡",13.8275,-89.3692,"http://commons.wikimedia.org/wiki/Special:FilePath/ES_Joya_Ceren_05_2012_Estructura_9_Area_2_Tamazcal_wide_angle_1479.JPG"
"ホヤ・デ・セレンの",13.8275,-89.3692,"http://commons.wikimedia.org/wiki/Special:FilePath/ES_Joya_Ceren_05_2012_Estructura_9_Area_2_Tamazcal_wide_angle_1479.JPG"
"マチュ・ピチュの",-13.1167,-72.5833,"http://commons.wikimedia.org/wiki/Special:FilePath/Machu_Picchu_mosaic_picture_-_december_2006.JPG"
"歴史保護区",-13.1167,-72.5833,"http://commons.wikimedia.org/wiki/Special:FilePath/Machu_Picchu_mosaic_picture_-_december_2006.JPG"
"留園",31.3175,120.588,"http://commons.wikimedia.org/wiki/Special:FilePath/Liuyuan.jpg"
"プトラナ台地",69.0,93.0,"http://commons.wikimedia.org/wiki/Special:FilePath/Putorana._Lama_lake..jpg"
"コルヴァイのカロリング朝ヴェストヴェルクとキヴィタス",51.7778,9.41,"http://commons.wikimedia.org/wiki/Special:FilePath/Corvey_Schloss_und_Abteikirche.jpg"
"ステウンス・クリント",55.2672,12.4233,"http://commons.wikimedia.org/wiki/Special:FilePath/Stevns_Klint_4525692589_da98ffd5a6_o.jpg"
"コロンビアのコーヒー産地の文化的景観",5.47167,-75.6817,"http://commons.wikimedia.org/wiki/Special:FilePath/Paisaje-Cafetero-Colombiano.png"
"ゴアの教会群と修道院群",15.503,73.912,"http://commons.wikimedia.org/wiki/Special:FilePath/Se_cathedral_goa.jpg"
"http://ja.dbpedia.org/resource/聖オーガスティン修道院",51.2797,1.08306,"http://commons.wikimedia.org/wiki/Special:FilePath/Canterbury_Cathedral_-_Portal_Nave_Cross-spire.jpeg"
"http://ja.dbpedia.org/resource/聖マーティン教会",51.2797,1.08306,"http://commons.wikimedia.org/wiki/Special:FilePath/Canterbury_Cathedral_-_Portal_Nave_Cross-spire.jpeg"
"カンタベリー大聖堂、",51.2797,1.08306,"http://commons.wikimedia.org/wiki/Special:FilePath/Canterbury_Cathedral_-_Portal_Nave_Cross-spire.jpeg"
"デルフィの考古遺跡",38.4833,22.5,"http://commons.wikimedia.org/wiki/Special:FilePath/Delphi_Composite.jpg"
"パリのセーヌ河岸",48.853,2.3498,"http://commons.wikimedia.org/wiki/Special:FilePath/NotreDameDeParis.jpg"
"アテネのアクロポリス",37.9715,23.7266,"http://commons.wikimedia.org/wiki/Special:FilePath/The_Parthenon_in_Athens.jpg"
"ビキニ環礁核実験場",11.5833,165.383,"http://commons.wikimedia.org/wiki/Special:FilePath/Bikini_Atoll.png"
"ロベン島",-33.8067,18.3662,"http://commons.wikimedia.org/wiki/Special:FilePath/Robben_island_from_table_mountain.jpg"
"屋久島",30.3333,130.5,"http://commons.wikimedia.org/wiki/Special:FilePath/Cercle_rouge_100%25.svg"
"頤和園",39.9975,116.269,"http://commons.wikimedia.org/wiki/Special:FilePath/Scenery_of_Longevity_Hill.JPG"
"アマルフィ海岸",40.6333,14.6,"http://commons.wikimedia.org/wiki/Special:FilePath/Sentier_des_dieux-Positano-gb.JPG"
"http://ja.dbpedia.org/resource/ウェストミンスター宮殿",51.4994,-0.1275,"http://commons.wikimedia.org/wiki/Special:FilePath/Westminster_Abbey_-_West_Door.jpg"
"http://ja.dbpedia.org/resource/聖マーガレット教会_(ウェストミンスター)",51.4994,-0.1275,"http://commons.wikimedia.org/wiki/Special:FilePath/Westminster_Abbey_-_West_Door.jpg"
"カナイマ国立公園",6.16667,-62.5,"http://commons.wikimedia.org/wiki/Special:FilePath/Angel_falls.jpg"
"カルタゴ遺跡",36.8528,10.3233,"http://commons.wikimedia.org/wiki/Special:FilePath/Ruines_de_Carthage.jpg"
"キリマンジャロ国立公園",-3.06667,37.3667,"http://commons.wikimedia.org/wiki/Special:FilePath/Kibo_summit_of_Mt_Kilimanjaro_001.JPG"
"http://ja.dbpedia.org/resource/イスタンブルの歴史地区",41.016,28.9641,"http://commons.wikimedia.org/wiki/Special:FilePath/PIC_2004-08-20_11-24_9538.jpg"
"ミケーネとティリンスの古代遺跡群",37.7308,22.7561,"http://commons.wikimedia.org/wiki/Special:FilePath/Mycenae_lion_gate_dsc06382.jpg"
"メテオラ",39.7142,21.6311,"http://commons.wikimedia.org/wiki/Special:FilePath/Meteora_Agios_Triadas_IMG_7632.jpg"
"ヴェルサイユの宮殿と庭園",48.8044,2.12316,"http://commons.wikimedia.org/wiki/Special:FilePath/Versailles_Palace.jpg"
"イエス生誕の地 :ベツレヘムの聖誕教会と巡礼路",31.7043,35.2076,"http://commons.wikimedia.org/wiki/Special:FilePath/NativityChurch3.jpg"
"http://ja.dbpedia.org/resource/イスタンブルの歴史地区",41.0086,28.98,"http://commons.wikimedia.org/wiki/Special:FilePath/Hagia_Sophia_Mars_2013.jpg"
"アルコバッサ修道院",39.5483,-8.98,"http://commons.wikimedia.org/wiki/Special:FilePath/Mosteiro_de_Alcobaça_(Portugal)_2.jpg"
"ウォータートン・グレイシャー国際平和自然公園",49.0,-113.917,"http://commons.wikimedia.org/wiki/Special:FilePath/GlacierNP_L7_20010701.jpg"
"古代都市ウシュマル",20.3594,-89.7714,"http://commons.wikimedia.org/wiki/Special:FilePath/Uxmal_Adivino_W.jpg"
"カカドゥ国立公園",-13.0364,132.44,"http://commons.wikimedia.org/wiki/Special:FilePath/Australia_location_map.svg"
"カトマンズ盆地",27.704,85.309,"http://commons.wikimedia.org/wiki/Special:FilePath/Durbar_Square_2010.jpg"
"国史跡カミ遺跡群",-20.1583,28.3767,"http://commons.wikimedia.org/wiki/Special:FilePath/Khamiruins3.jpg"
"カンペチェ州カラクムルの古代マヤ都市と熱帯雨林保護区",18.1054,-89.8108,"http://commons.wikimedia.org/wiki/Special:FilePath/Calakmul.templo.jpg"
"ガラパゴス諸島",-0.666667,-90.55,"http://commons.wikimedia.org/wiki/Special:FilePath/Galapagos-satellite-esislandnames.jpg"
"グレート・バリア・リーフ（大堡礁）",-18.2861,147.7,"http://commons.wikimedia.org/wiki/Special:FilePath/Map_of_Great_Barrier_Reef_Demis.png"
"サガルマータ国立公園",27.9333,86.7333,"http://commons.wikimedia.org/wiki/Special:FilePath/Everest_North_Face_toward_Base_Camp_Tibet_Luca_Galuzzi_2006.jpg"
"スコータイの歴史上の町と関連の歴史上の町",17.0211,99.7036,"http://commons.wikimedia.org/wiki/Special:FilePath/Wat_Si_Chum_02.jpg"
"セレンゲティ国立公園",-2.33278,34.5667,"http://ja.wikipedia.org/wiki/Special:FilePath/Wildbeest_001.jpg"
"タージ・マハル",27.1742,78.0422,"http://commons.wikimedia.org/wiki/Special:FilePath/Taj_Mahal,_Agra,_India_edit3.jpg"
"チトワン国立公園",27.5,84.3333,"http://commons.wikimedia.org/wiki/Special:FilePath/Chitwan_2.jpg"
"ティカル国立公園",17.2221,-89.6236,"http://commons.wikimedia.org/wiki/Special:FilePath/Tikal_Giaguaro.jpg"
"古代都市テオティワカン",19.6925,-98.8438,"http://commons.wikimedia.org/wiki/Special:FilePath/View_from_Pyramide_de_la_luna.jpg"
"アブ・シンベルからフィラエまでのヌビア遺跡群",22.3364,31.6261,"http://commons.wikimedia.org/wiki/Special:FilePath/Panorama_Abu_Simbel_crop.jpg"
"バイカル湖",53.5,108.2,"http://commons.wikimedia.org/wiki/Special:FilePath/Lago_Baikal_en_Invierno.jpg"
"プエルト・プリンセサ",10.1667,118.917,"http://commons.wikimedia.org/wiki/Special:FilePath/Puerto_Princesa_Underground_River.jpg"
"地下川国立公園",10.1667,118.917,"http://commons.wikimedia.org/wiki/Special:FilePath/Puerto_Princesa_Underground_River.jpg"
"メサ・ヴェルデ国立公園",37.1839,-108.489,"http://commons.wikimedia.org/wiki/Special:FilePath/MesaVerdeNationalParkCliffPalace.jpg"
"モヘンジョダロの考古遺跡",27.3292,68.1389,"http://commons.wikimedia.org/wiki/Special:FilePath/Mohenjodaro_Sindh.jpeg"
"ラパ・ヌイ国立公園",-27.15,-109.45,"http://commons.wikimedia.org/wiki/Special:FilePath/Moai_Rano_raraku.jpg"
"仏陀の生誕地ルンビニ",27.4672,83.2749,"http://commons.wikimedia.org/wiki/Special:FilePath/Nepal_DSCN2126a.jpg"
"パリのセーヌ河岸",48.8611,2.33639,"http://commons.wikimedia.org/wiki/Special:FilePath/Palais_du_Louvre_-_Paris.jpg"
"平遥古城",37.2014,112.154,"http://commons.wikimedia.org/wiki/Special:FilePath/PingYaoCity.jpg"
"廬山",29.5725,115.973,"http://commons.wikimedia.org/wiki/Special:FilePath/Mount_Lushan_-_fog.JPG"
"東レンネル",-11.75,160.467,"http://commons.wikimedia.org/wiki/Special:FilePath/Dugout_canoe_Rennell.jpg"
"法隆寺地域の仏教建造物",34.6143,135.734,"http://ja.wikipedia.org/wiki/Special:FilePath/Horyu-ji10s3200.jpg"
"泰山",36.25,117.1,"http://commons.wikimedia.org/wiki/Special:FilePath/泰山_南天门.jpg"
"海印寺大蔵経板殿※",35.8,128.1,"http://commons.wikimedia.org/wiki/Special:FilePath/Korea-Haeinsa-Tripitaka_Koreana-01.jpg"
"独立記念館",39.9489,-75.15,"http://commons.wikimedia.org/wiki/Special:FilePath/Independence_Hall.jpg"
"白川郷・五箇山の合掌造り集落",36.2569,136.906,"http://ja.wikipedia.org/wiki/Special:FilePath/Ogi_Shirakawa02bs3200.jpg"
"莫高窟",40.0372,94.8042,"http://commons.wikimedia.org/wiki/Special:FilePath/Dunhuang_Mogao_Ku_2013.12.31_12-30-18.jpg"
"華城",37.2775,127.017,"http://commons.wikimedia.org/wiki/Special:FilePath/Hwaseong2.jpg"
"都城と古墳",41.1569,126.187,"http://commons.wikimedia.org/wiki/Special:FilePath/Kevsunblush2.JPG"
"高句麗前期の",41.1569,126.187,"http://commons.wikimedia.org/wiki/Special:FilePath/Kevsunblush2.JPG"
"高句麗古墳群",38.8894,125.93,"http://commons.wikimedia.org/wiki/Special:FilePath/Goguryeo_tomb_mural.jpg"
"高敞、和順、江華の支石墓群",34.9667,126.929,"http://commons.wikimedia.org/wiki/Special:FilePath/Korea-Ganghwado-Dolmen-02.jpg"
"アトス山",40.1572,24.3264,"http://commons.wikimedia.org/wiki/Special:FilePath/Athos_13.jpg"
"アムラ城",31.8133,36.6022,"http://commons.wikimedia.org/wiki/Special:FilePath/Qasr_Amra.jpg"
"イシマンガリソ湿地公園",-28.0,32.5,"http://commons.wikimedia.org/wiki/Special:FilePath/GreaterStLucia.jpg"
"国立公園",-6.74667,105.334,"http://commons.wikimedia.org/wiki/Special:FilePath/Ujungkulon.jpg"
"ウジュン・クロン",-6.74667,105.334,"http://commons.wikimedia.org/wiki/Special:FilePath/Ujungkulon.jpg"
"ウム・アル＝ラサス",31.5006,35.9208,"http://commons.wikimedia.org/wiki/Special:FilePath/Umm_Rasas_House_ruins.JPG"
"カリフォルニア湾の島々と自然保護区",28.0,-112.0,"http://commons.wikimedia.org/wiki/Special:FilePath/Giant_pacific_manta.jpg"
"コモド国立公園",-8.54333,119.489,"http://commons.wikimedia.org/wiki/Special:FilePath/Komodo-dragon-1.jpg"
"サンギラン初期人類遺跡",-7.45,110.85,"http://commons.wikimedia.org/wiki/Special:FilePath/Sangiran_17-02.JPG"
"スマトラの熱帯雨林遺産",-2.5,101.5,"http://ja.wikipedia.org/wiki/Special:FilePath/LocMap_of_WH_Sumatra.png"
"セント・キルダ",57.8167,-8.58333,"http://commons.wikimedia.org/wiki/Special:FilePath/St-Kildans.jpg"
"ティルス",33.2708,35.1961,"http://commons.wikimedia.org/wiki/Special:FilePath/TyreAlMinaAgora.jpg"
"ビブロス",34.1236,35.6511,"http://commons.wikimedia.org/wiki/Special:FilePath/ByblosCrusaderCastle1.jpg"
"ラサのポタラ宮の歴史的遺跡群",29.6579,91.1172,"http://commons.wikimedia.org/wiki/Special:FilePath/Potala.jpg"
"ロレンツ国立公園",-4.75,137.833,"http://commons.wikimedia.org/wiki/Special:FilePath/Puncakjaya.jpg"
"ロンドン塔",51.5081,-0.0761111,"http://commons.wikimedia.org/wiki/Special:FilePath/Tower_of_London,_April_2006.jpg"
"雲南の三江併流保護区",27.3333,99.4167,"http://commons.wikimedia.org/wiki/Special:FilePath/R0010879.JPG"
"九寨溝の渓谷の景観と歴史地域",33.1594,103.878,"http://commons.wikimedia.org/wiki/Special:FilePath/九寨沟五花海.jpg"
"周口店の北京原人遺跡",39.7333,115.917,"http://commons.wikimedia.org/wiki/Special:FilePath/Zhoukoudian_Museum_July2004.jpg"
"大足石刻",29.3828,105.473,"http://commons.wikimedia.org/wiki/Special:FilePath/大足石刻.JPG"
"天壇",39.8823,116.407,"http://commons.wikimedia.org/wiki/Special:FilePath/Hall_of_Prayer_for_Good_Harvest.JPG"
"http://ja.dbpedia.org/resource/峨眉山",29.5472,103.769,"http://commons.wikimedia.org/wiki/Special:FilePath/Buddha_Leshan01.jpg"
"http://ja.dbpedia.org/resource/楽山大仏",29.5472,103.769,"http://commons.wikimedia.org/wiki/Special:FilePath/Buddha_Leshan01.jpg"
"外八廟",40.9875,117.938,"http://commons.wikimedia.org/wiki/Special:FilePath/避暑山庄小金山.jpg"
"承徳の避暑山荘と",40.9875,117.938,"http://commons.wikimedia.org/wiki/Special:FilePath/避暑山庄小金山.jpg"
"武夷山",27.7167,117.683,"http://commons.wikimedia.org/wiki/Special:FilePath/Wuyi_Mountains_Sea_of_clouds_4.jpg"
"秦始皇帝陵及び兵馬俑",34.3819,109.254,"http://commons.wikimedia.org/wiki/Special:FilePath/Xian_museum.jpg"
"蘇州古典園林",31.3267,120.626,"http://commons.wikimedia.org/wiki/Special:FilePath/Humble_Administrator's_Garden1.jpg"
"モスクワのクレムリンと赤の広場",55.7542,37.62,"http://commons.wikimedia.org/wiki/Special:FilePath/RedSquare_(pixinn.net).jpg"
"雲崗石窟",40.1097,113.122,"http://commons.wikimedia.org/wiki/Special:FilePath/云岗石窟.JPG"
"麗江旧市街",26.8744,100.235,"http://commons.wikimedia.org/wiki/Special:FilePath/Lijiang-canales-l02.jpg"
"黄山",30.1667,118.183,"http://commons.wikimedia.org/wiki/Special:FilePath/Huangshan_fengjing.jpg"
"黄龍の景観と歴史地域",32.7394,103.827,"http://commons.wikimedia.org/wiki/Special:FilePath/Five-colored-Pond_and_Huanglong-temple_Huanglong_Sichuan_China.jpg"
"龍門石窟",34.5556,112.47,"http://commons.wikimedia.org/wiki/Special:FilePath/Longmen-grottoes-longmen-mountain-from-a-distance.jpg"
"フォース橋",56.0,-3.3889,"http://commons.wikimedia.org/wiki/Special:FilePath/Bb-forthrailbridge.jpg"
"アーヘン大聖堂",50.7747,6.08444,"http://commons.wikimedia.org/wiki/Special:FilePath/AachenerDomVomKatschhof.jpg"
"シドニー・オペラハウス",-33.8587,151.214,"http://commons.wikimedia.org/wiki/Special:FilePath/SydneyOperaHouse.jpg"
"ソコトラ群島",12.4892,53.9071,"http://commons.wikimedia.org/wiki/Special:FilePath/Socotra_satview.jpg"
"ティワナク：ティワナク文化の宗教的・政治的中心地",-16.5547,-68.6733,"http://commons.wikimedia.org/wiki/Special:FilePath/Tiwanaku_-_Versunkener_Hof.jpg"
"ドロミーティ",46.4333,11.85,"http://commons.wikimedia.org/wiki/Special:FilePath/Dolomites_cablecar_view_2009.JPG"
"ウヴス・ヌール盆地",50.3,92.7,"http://commons.wikimedia.org/wiki/Special:FilePath/Uvs-noor.jpg"
"トゥーゲントハット邸",49.2072,16.6158,"http://commons.wikimedia.org/wiki/Special:FilePath/Villa_Tugendhat-20070429.jpeg"
"ブルノの",49.2072,16.6158,"http://commons.wikimedia.org/wiki/Special:FilePath/Villa_Tugendhat-20070429.jpeg"
"フェルテー湖 /ノイジードル湖の文化的景観",47.8333,16.75,"http://commons.wikimedia.org/wiki/Special:FilePath/Neusiedler_Lake_satellite.png"
"プレアヴィヒア寺院",14.3919,104.68,"http://commons.wikimedia.org/wiki/Special:FilePath/Preah-vihear.jpg"
"セリミエ・モスクとその社会的複合施設群",41.6781,26.5594,"http://commons.wikimedia.org/wiki/Special:FilePath/Selimiye_camii.JPG"
"モンバサのジーザス要塞",-4.06274,39.6796,"http://commons.wikimedia.org/wiki/Special:FilePath/Fort_Jesus.jpg"
"オーストラリアの囚人遺跡群",-41.625,147.142,"http://commons.wikimedia.org/wiki/Special:FilePath/WoolmersEstateLongford.jpg"
"ストーンヘンジ、エーヴベリーと関連する遺跡群",51.4286,-1.85417,"http://commons.wikimedia.org/wiki/Special:FilePath/Avebury_(South_Inner_Circle),_Wiltshire,_UK_-_Diliff.jpg"
